"","species","wgt"
"9745","DO",46
"9746","DO",53
"9747","DM",46
"9748","DM",40
"9749","DM",41
"9750","DM",46
"9751","DO",55
"9752","DM",41
"9753","OT",18
"9754","OT",24
"9755","DO",59
"9756","DM",24
"9757","PH",32
"9758","PH",18
"9759","DM",39
"9760","DO",49
"9761","DM",40
"9762","DM",38
"9763","DM",24
"9764","DM",41
"9765","DM",41
"9766","DM",52
"9767","DS",132
"9768","DM",20
"9769","DM",40
"9770","DM",42
"9771","DM",42
"9772","DM",47
"9773","DM",47
"9774","DO",48
"9775","DO",53
"9776","OT",13
"9777","DO",40
"9778","DM",50
"9779","DM",50
"9780","DM",45
"9781","DM",35
"9782","DM",23
"9783","OL",32
"9784","DO",43
"9785","DO",50
"9786","DO",50
"9787","DM",43
"9788","OT",22
"9789","DM",27
"9790","DM",46
"9791","DM",40
"9792","DO",60
"9793","DM",38
"9794","DO",47
"9795","DM",30
"9796","DM",44
"9797","DS",107
"9798","DM",37
"9799","DO",35
"9800","DO",50
"9801","PP",18
"9802","DO",33
"9803","NA",176
"9804","DM",43
"9805","DM",44
"9806","DM",42
"9807","DM",40
"9808","DM",50
"9809","DM",38
"9810","DM",39
"9811","DM",45
"9812","DM",45
"9813","DM",53
"9814","DM",54
"9815","DO",57
"9816","DM",51
"9817","DM",51
"9818","DM",39
"9819","DM",42
"9820","NA",145
"9821","DO",52
"9822","DM",42
"9823","DM",40
"9824","DM",43
"9825","DM",40
"9826","DO",57
"9827","DM",48
"9828","NA",170
"9829","DO",49
"9830","DS",107
"9831","DM",42
"9832","DM",38
"9833","DM",45
"9834","OT",24
"9835","DO",47
"9836","DO",22
"9837","DO",44
"9838","NA",195
"9839","DM",40
"9840","DM",44
"9841","DM",42
"9842","DM",37
"9843","DM",42
"9844","DM",40
"9845","DM",22
"9846","DM",44
"9847","DM",27
"9848","DM",52
"9849","DM",40
"9850","DM",44
"9851","DM",26
"9852","DM",44
"9853","DM",49
"9854","DM",48
"9855","DM",39
"9856","DM",42
"9857","OT",24
"9858","OT",27
"9859","NA",138
"9860","DM",41
"9861","DM",40
"9862","DM",37
"9863","DM",48
"9864","DM",42
"9865","DM",44
"9866","DM",39
"9867","DM",49
"9868","DM",41
"9869","DO",53
"9870","DM",32
"9871","DM",49
"9872","DM",47
"9873","DO",45
"9874","DM",40
"9875","NA",191
"9876","DS",106
"9877","DM",39
"9878","DM",47
"9879","DO",42
"9880","DO",48
"9881","OT",22
"9882","OT",20
"9883","DO",26
"9884","DO",26
"9885","DM",42
"9886","DM",43
"9887","DM",38
"9888","DM",42
"9889","DM",40
"9890","DM",48
"9891","DM",35
"9892","DM",40
"9893","DM",46
"9894","DM",35
"9895","DM",45
"9896","DM",38
"9897","DM",40
"9898","DM",48
"9899","DO",54
"9900","OT",21
"9901","DM",48
"9902","DM",38
"9903","DM",42
"9904","DM",42
"9905","OT",28
"9906","DM",40
"9907","DO",56
"9908","DM",34
"9909","DM",46
"9910","DM",40
"9911","DM",44
"9912","DM",39
"9913","DM",45
"9914","DM",54
"9915","DM",39
"9916","DM",43
"9917","DO",45
"9918","DM",44
"9919","NA",180
"9920","DS",104
"9921","DM",39
"9922","DO",46
"9923","DO",44
"9924","DO",40
"9925","OT",26
"9926","DM",44
"9927","RM",8
"9928","DO",40
"9929","NA",193
"9930","OT",22
"9931","DM",44
"9932","DM",43
"9933","DM",39
"9934","DM",40
"9935","DM",45
"9936","DM",39
"9937","OT",24
"9938","DM",40
"9939","DM",44
"9940","DM",36
"9941","DM",52
"9942","DM",38
"9943","DM",39
"9944","DM",43
"9945","OL",30
"9946","OL",34
"9947","DO",55
"9948","OL",30
"9949","DM",44
"9950","DM",50
"9951","DM",37
"9952","DM",43
"9953","OT",20
"9954","OL",32
"9955","DM",37
"9956","DM",45
"9957","DM",43
"9958","DO",47
"9959","RM",8
"9960","RM",9
"9961","OL",31
"9962","DM",41
"9963","DM",44
"9964","DM",40
"9965","DM",40
"9966","DM",44
"9967","DM",40
"9968","DM",51
"9969","DO",52
"9970","DM",37
"9971","DM",44
"9972","DM",42
"9973","DM",43
"9974","RM",8
"9975","DM",50
"9976","DM",44
"9977","DO",44
"9978","DM",44
"9979","OL",30
"9980","OL",35
"9981","NA",164
"9982","DM",40
"9983","DS",106
"9984","DM",48
"9985","DM",51
"9986","RM",10
"9987","DO",52
"9988","DO",44
"9989","OT",22
"9990","OT",25
"9991","DO",46
"9992","RM",10
"9993","DM",42
"9994","DM",43
"9995","DM",42
"9996","DM",40
"9997","DM",25
"9998","DM",41
"9999","DM",41
"10000","DM",41
"10001","DM",45
"10002","DM",37
"10003","DM",51
"10004","DM",39
"10005","DM",38
"10006","DM",42
"10007","OL",32
"10008","DM",46
"10009","DO",55
"10010","DM",49
"10011","DM",37
"10012","DM",42
"10013","DM",37
"10014","DM",43
"10015","DM",41
"10016","OL",31
"10017","DO",36
"10018","OL",31
"10019","OL",32
"10020","OL",35
"10021","OL",25
"10022","DO",47
"10023","DO",59
"10024","DM",39
"10025","DM",46
"10026","DM",38
"10027","DM",40
"10028","DM",43
"10029","DM",36
"10030","RM",10
"10031","DM",46
"10032","DO",55
"10033","RM",9
"10034","DM",40
"10035","RM",9
"10036","RM",8
"10037","RM",11
"10038","DO",45
"10039","NA",162
"10040","DS",108
"10041","OT",24
"10042","OT",20
"10043","RM",11
"10044","OT",27
"10045","OT",24
"10046","DO",52
"10047","NA",185
"10048","RM",10
"10049","OT",24
"10050","DM",45
"10051","DM",46
"10052","DM",44
"10053","DM",45
"10054","DM",48
"10055","DM",49
"10056","DM",43
"10057","DM",47
"10058","DM",32
"10059","DM",44
"10060","DM",52
"10061","DM",40
"10062","DM",45
"10063","DM",43
"10064","DM",45
"10065","DM",46
"10066","DO",55
"10067","DO",39
"10068","OL",30
"10069","DM",44
"10070","DM",46
"10071","DM",40
"10072","DM",50
"10073","DM",49
"10074","DM",43
"10075","OL",30
"10076","DO",51
"10077","OL",27
"10078","DM",39
"10079","DM",48
"10080","RM",9
"10081","OL",34
"10082","DM",39
"10083","DM",44
"10084","DM",39
"10085","DO",52
"10086","DM",48
"10087","DM",47
"10088","DM",50
"10089","DM",40
"10090","DO",47
"10091","DS",112
"10092","OT",23
"10093","OT",24
"10094","DO",46
"10095","DO",47
"10096","OT",29
"10097","DO",47
"10098","RM",12
"10099","RM",10
"10100","NA",174
"10101","RM",10
"10102","DM",45
"10103","DM",46
"10104","DM",41
"10105","DM",46
"10106","DM",43
"10107","DM",48
"10108","DM",52
"10109","RM",12
"10110","DM",47
"10111","DM",24
"10112","DM",40
"10113","DM",47
"10114","DM",45
"10115","DM",41
"10116","DO",44
"10117","DO",57
"10118","DM",45
"10119","DM",42
"10120","DM",56
"10121","DM",44
"10122","DO",59
"10123","DM",46
"10124","DM",41
"10125","DM",47
"10126","DM",47
"10127","DM",50
"10128","DM",51
"10129","DM",47
"10130","DM",22
"10131","DM",50
"10132","DM",40
"10133","DM",47
"10134","DM",45
"10135","DO",55
"10136","DM",45
"10137","DM",42
"10138","DO",49
"10139","RM",9
"10140","OT",27
"10141","DS",128
"10142","DO",55
"10143","OL",17
"10144","OL",26
"10145","DO",53
"10146","NA",126
"10147","PP",15
"10148","DM",45
"10149","DM",46
"10150","DM",45
"10151","DM",24
"10152","DM",45
"10153","DM",46
"10154","DM",49
"10155","DM",43
"10156","DM",49
"10157","DM",36
"10158","DM",54
"10159","DM",51
"10160","DM",46
"10161","DM",49
"10162","DM",43
"10163","DO",59
"10164","DO",63
"10165","DM",55
"10166","DM",51
"10167","DM",56
"10168","OT",21
"10169","OL",40
"10170","PP",19
"10171","NA",146
"10172","DM",49
"10173","DM",44
"10174","DO",55
"10175","PE",20
"10176","DM",51
"10177","DM",42
"10178","DO",47
"10179","DM",51
"10180","DO",38
"10181","NA",148
"10182","NA",168
"10183","DS",125
"10184","DM",46
"10185","DM",54
"10186","DO",51
"10187","DO",40
"10188","NA",81
"10189","NA",185
"10190","DM",44
"10191","DM",31
"10192","DM",43
"10193","DM",44
"10194","DM",45
"10195","DM",41
"10196","DM",49
"10197","DM",51
"10198","DM",41
"10199","DM",29
"10200","DM",41
"10201","DM",46
"10202","PP",19
"10203","PP",16
"10204","DM",49
"10205","DM",50
"10206","OT",28
"10207","DM",52
"10208","DM",49
"10209","DM",47
"10210","RM",11
"10211","OL",37
"10212","DO",56
"10213","DM",54
"10214","DO",40
"10215","DM",42
"10216","NA",195
"10217","DO",54
"10218","DS",110
"10219","OT",28
"10220","DO",44
"10221","DM",44
"10222","OL",18
"10223","RM",13
"10224","DO",45
"10225","DM",25
"10226","DM",39
"10227","DM",44
"10228","DM",33
"10229","DM",44
"10230","DM",30
"10231","DM",48
"10232","DM",40
"10233","OT",30
"10234","DM",46
"10235","PP",16
"10236","DM",42
"10237","OL",24
"10238","DM",49
"10239","DM",43
"10240","DM",38
"10241","DM",45
"10242","DM",51
"10243","DO",43
"10244","OL",12
"10245","DM",55
"10246","DM",47
"10247","RM",8
"10248","DM",24
"10249","DM",24
"10250","DM",25
"10251","DM",40
"10252","DO",45
"10253","PE",21
"10254","DM",45
"10255","DO",45
"10256","OT",21
"10257","NA",154
"10258","PP",15
"10259","DM",41
"10260","DM",31
"10261","DM",26
"10262","DM",42
"10263","DM",39
"10264","DM",47
"10265","PP",14
"10266","DM",35
"10267","OT",21
"10268","DM",41
"10269","DM",43
"10270","DM",48
"10271","DM",44
"10272","DM",39
"10273","DM",49
"10274","DM",58
"10275","DM",34
"10276","DM",32
"10277","DM",34
"10278","DM",32
"10279","DM",29
"10280","DM",50
"10281","PP",17
"10282","PP",16
"10283","DO",48
"10284","DO",53
"10285","NA",160
"10286","DO",37
"10287","PP",12
"10288","NA",113
"10289","DS",113
"10290","PF",9
"10291","DM",46
"10292","OT",31
"10293","OT",20
"10294","PP",14
"10295","DO",49
"10296","NA",178
"10297","DM",33
"10298","DM",37
"10299","DM",39
"10300","RM",9
"10301","DM",38
"10302","DM",45
"10303","DM",40
"10304","PP",16
"10305","DM",45
"10306","OT",26
"10307","DM",26
"10308","DM",43
"10309","DM",53
"10310","DM",40
"10311","DM",41
"10312","DM",22
"10313","DM",36
"10314","DM",42
"10315","DM",53
"10316","OT",46
"10317","DM",37
"10318","DM",38
"10319","OT",29
"10320","DM",54
"10321","OT",24
"10322","DM",49
"10323","PP",18
"10324","PF",8
"10325","DO",51
"10326","DM",65
"10327","PP",16
"10328","DS",110
"10329","DM",47
"10330","DO",48
"10331","OT",22
"10332","OT",24
"10333","DO",52
"10334","NA",180
"10335","PP",15
"10336","OT",18
"10337","PE",16
"10338","DM",55
"10339","DM",43
"10340","DM",43
"10341","DM",48
"10342","PF",7
"10343","DM",45
"10344","DM",48
"10345","DM",45
"10346","DM",41
"10347","DM",50
"10348","DM",44
"10349","PP",17
"10350","OT",25
"10351","DM",42
"10352","DM",47
"10353","DM",42
"10354","DM",41
"10355","OT",29
"10356","DM",44
"10357","DM",44
"10358","DM",51
"10359","OT",27
"10360","DO",42
"10361","DM",55
"10362","DS",108
"10363","DM",36
"10364","PP",16
"10365","DO",50
"10366","BA",6
"10367","OT",24
"10368","DO",53
"10369","OT",21
"10370","DM",40
"10371","PF",7
"10372","DM",47
"10373","DM",54
"10374","DM",48
"10375","DM",46
"10376","PP",15
"10377","PF",8
"10378","PE",18
"10379","OT",22
"10380","DO",55
"10381","DM",43
"10382","OT",22
"10383","DM",45
"10384","DM",46
"10385","DM",44
"10386","DM",43
"10387","DM",43
"10388","RM",11
"10389","RM",7
"10390","DM",43
"10391","PE",25
"10392","DM",42
"10393","DM",46
"10394","DM",40
"10395","DM",43
"10396","DM",43
"10397","DM",43
"10398","DM",50
"10399","OT",20
"10400","DM",44
"10401","DM",41
"10402","DM",53
"10403","PF",7
"10404","DO",50
"10405","DO",55
"10406","PE",17
"10407","OT",22
"10408","DS",106
"10409","DM",37
"10410","PP",26
"10411","DO",48
"10412","DO",51
"10413","OL",25
"10414","SO",42
"10415","OT",24
"10416","OT",25
"10417","NA",165
"10418","OT",25
"10419","DM",39
"10420","DM",42
"10421","DM",50
"10422","DM",50
"10423","DM",45
"10424","PF",7
"10425","OT",24
"10426","DM",37
"10427","DM",47
"10428","PF",8
"10429","OT",25
"10430","DM",54
"10431","OT",26
"10432","DM",45
"10433","DM",42
"10434","RM",11
"10435","DM",43
"10436","DO",50
"10437","DM",43
"10438","RM",9
"10439","OT",24
"10440","RM",9
"10441","PE",23
"10442","RM",10
"10443","DM",42
"10444","RM",9
"10445","RM",9
"10446","DM",45
"10447","DM",43
"10448","DM",44
"10449","RM",8
"10450","DM",41
"10451","DM",39
"10452","DM",39
"10453","DM",34
"10454","DM",47
"10455","RM",9
"10456","DM",42
"10457","DM",51
"10458","DM",38
"10459","DO",50
"10460","DO",49
"10461","RM",10
"10462","OT",26
"10463","OT",26
"10464","DS",110
"10465","RM",7
"10466","DM",36
"10467","DM",48
"10468","DO",49
"10469","PE",20
"10470","OL",24
"10471","PE",23
"10472","DM",41
"10473","PE",20
"10474","DO",52
"10475","OT",23
"10476","OT",24
"10477","DO",54
"10478","RM",10
"10479","DM",40
"10480","DM",43
"10481","PF",7
"10482","OT",22
"10483","DM",49
"10484","DM",42
"10485","DM",50
"10486","DM",49
"10487","OT",21
"10488","DO",48
"10489","DM",42
"10490","DM",42
"10491","DM",40
"10492","OT",23
"10493","DO",47
"10494","DM",44
"10495","DM",37
"10496","RM",10
"10497","DM",45
"10498","DM",53
"10499","DM",47
"10500","RM",9
"10501","RM",9
"10502","RM",9
"10503","DM",41
"10504","DM",44
"10505","DM",40
"10506","DM",40
"10507","DM",37
"10508","DM",48
"10509","DM",38
"10510","DM",50
"10511","DO",51
"10512","DO",30
"10513","DO",29
"10514","DO",48
"10515","OT",24
"10516","OT",27
"10517","RM",9
"10518","DM",41
"10519","DM",42
"10520","DO",46
"10521","DO",47
"10522","PE",22
"10523","DO",48
"10524","OT",22
"10525","RM",8
"10526","PE",19
"10527","DM",42
"10528","DM",36
"10529","DM",48
"10530","DM",45
"10531","OT",22
"10532","OT",23
"10533","OT",23
"10534","OT",23
"10535","DM",45
"10536","DO",47
"10537","DM",42
"10538","DM",41
"10539","DM",39
"10540","RM",9
"10541","DM",45
"10542","RM",10
"10543","DM",50
"10544","RM",8
"10545","DM",41
"10546","DM",38
"10547","RM",9
"10548","OL",24
"10549","DM",41
"10550","DM",38
"10551","DM",49
"10552","DO",49
"10553","DM",36
"10554","DM",47
"10555","DO",51
"10556","DM",35
"10557","OT",20
"10558","DO",46
"10559","DO",50
"10560","SO",51
"10561","PE",22
"10562","OL",23
"10563","DO",52
"10564","PE",19
"10565","RM",8
"10566","PE",21
"10567","PE",18
"10568","RM",9
"10569","RM",8
"10570","DM",44
"10571","DM",38
"10572","DM",46
"10573","OT",22
"10574","DM",47
"10575","DM",38
"10576","DM",46
"10577","DM",43
"10578","DO",44
"10579","DM",38
"10580","DM",49
"10581","PE",21
"10582","OT",28
"10583","RM",10
"10584","DM",48
"10585","DM",37
"10586","DM",48
"10587","OT",33
"10588","OL",34
"10589","DM",44
"10590","RM",9
"10591","DM",41
"10592","DM",45
"10593","OT",22
"10594","DM",36
"10595","DM",38
"10596","DM",49
"10597","DO",42
"10598","RM",12
"10599","DM",37
"10600","DO",43
"10601","DS",124
"10602","PE",26
"10603","DM",38
"10604","DO",50
"10605","DO",46
"10606","DO",52
"10607","RM",9
"10608","RM",10
"10609","PE",23
"10610","DM",47
"10611","PE",19
"10612","DM",46
"10613","DM",43
"10614","DM",32
"10615","DM",33
"10616","DM",48
"10617","DO",41
"10618","DM",45
"10619","DO",49
"10620","OT",28
"10621","DM",43
"10622","OT",24
"10623","PE",28
"10624","PE",28
"10625","PE",27
"10626","DM",50
"10627","RM",10
"10628","DM",35
"10629","PE",28
"10630","DM",41
"10631","DM",42
"10632","DM",44
"10633","DM",43
"10634","RM",10
"10635","DM",51
"10636","DM",40
"10637","DM",49
"10638","RM",10
"10639","DM",38
"10640","OL",37
"10641","DM",47
"10642","DM",52
"10643","DS",105
"10644","DM",37
"10645","DO",51
"10646","DM",49
"10647","DO",51
"10648","DO",55
"10649","PE",21
"10650","DM",41
"10651","DM",47
"10652","DM",49
"10653","PF",6
"10654","DM",49
"10655","DM",44
"10656","DM",38
"10657","PF",8
"10658","DO",51
"10659","DM",42
"10660","PE",29
"10661","DM",49
"10662","DM",48
"10663","DM",49
"10664","DM",42
"10665","DM",52
"10666","DM",46
"10667","DM",50
"10668","DO",42
"10669","DM",45
"10670","DM",52
"10671","DM",46
"10672","DM",46
"10673","DM",49
"10674","DM",49
"10675","DM",52
"10676","DM",51
"10677","DM",52
"10678","DM",49
"10679","OL",35
"10680","OL",22
"10681","DS",59
"10682","DS",110
"10683","DM",45
"10684","DO",51
"10685","PP",16
"10686","PP",19
"10687","DO",53
"10688","RM",12
"10689","SO",82
"10690","DO",57
"10691","DM",52
"10692","DM",50
"10693","DM",56
"10694","DM",44
"10695","DM",52
"10696","DM",45
"10697","DM",43
"10698","DM",47
"10699","DM",55
"10700","DM",49
"10701","DM",50
"10702","DM",41
"10703","DM",51
"10704","OL",31
"10705","DM",43
"10706","DM",17
"10707","DM",52
"10708","DM",25
"10709","DM",50
"10710","DM",42
"10711","DM",51
"10712","DS",112
"10713","DM",42
"10714","OT",23
"10715","OT",16
"10716","OT",30
"10717","DO",62
"10718","OT",28
"10719","NA",220
"10720","PP",20
"10721","DM",47
"10722","DM",45
"10723","DM",51
"10724","DM",48
"10725","DM",51
"10726","DO",50
"10727","DM",44
"10728","DM",51
"10729","DM",48
"10730","DM",29
"10731","DM",44
"10732","DM",49
"10733","DM",49
"10734","DM",45
"10735","DS",97
"10736","DM",47
"10737","DM",30
"10738","DM",60
"10739","DM",37
"10740","DM",51
"10741","DM",37
"10742","DM",38
"10743","DM",52
"10744","DM",25
"10745","DS",110
"10746","DM",27
"10747","DM",29
"10748","NA",130
"10749","DO",42
"10750","DO",48
"10751","DO",22
"10752","DM",46
"10753","DM",38
"10754","DM",55
"10755","DO",61
"10756","DO",31
"10757","DO",56
"10758","DM",45
"10759","DM",48
"10760","DM",50
"10761","DM",47
"10762","RM",12
"10763","DM",35
"10764","DM",46
"10765","PP",19
"10766","DM",50
"10767","DM",33
"10768","DO",54
"10769","PP",17
"10770","PP",15
"10771","PP",13
"10772","DM",28
"10773","DM",38
"10774","PP",19
"10775","DS",120
"10776","DM",35
"10777","DM",45
"10778","DM",42
"10779","PP",13
"10780","DM",34
"10781","PP",14
"10782","OT",23
"10783","DM",53
"10784","DS",120
"10785","DO",37
"10786","DO",54
"10787","DO",32
"10788","OT",23
"10789","DM",49
"10790","PP",12
"10791","DM",39
"10792","DO",26
"10793","DM",48
"10794","DM",51
"10795","DM",48
"10796","DM",25
"10797","OT",31
"10798","DO",40
"10799","DM",51
"10800","DM",29
"10801","OL",21
"10802","PP",17
"10803","PP",18
"10804","NA",172
"10805","RM",14
"10806","DM",38
"10807","DM",55
"10808","PP",19
"10809","DM",47
"10810","DM",44
"10811","PP",17
"10812","DM",52
"10813","DS",120
"10814","PP",19
"10815","DO",46
"10816","DO",43
"10817","SO",15
"10818","DO",42
"10819","OL",20
"10820","DM",46
"10821","PP",18
"10822","OT",31
"10823","PP",16
"10824","OL",24
"10825","DO",44
"10826","DO",52
"10827","DM",19
"10828","DM",41
"10829","PP",14
"10830","PP",12
"10831","PP",13
"10832","OT",19
"10833","DM",53
"10834","DM",46
"10835","DO",54
"10836","NA",175
"10837","PP",19
"10838","PP",18
"10839","DM",28
"10840","DM",44
"10841","DS",125
"10842","DM",40
"10843","DM",44
"10844","PP",20
"10845","DM",40
"10846","DM",43
"10847","DM",42
"10848","PF",8
"10849","PP",17
"10850","DM",49
"10851","DO",55
"10852","DM",50
"10853","DS",112
"10854","DO",52
"10855","PE",26
"10856","NA",114
"10857","OL",24
"10858","DM",47
"10859","DM",49
"10860","PP",16
"10861","DO",67
"10862","OL",24
"10863","DM",51
"10864","DM",44
"10865","DM",45
"10866","DM",50
"10867","RM",15
"10868","SO",72
"10869","PP",17
"10870","PP",17
"10871","DM",46
"10872","PP",14
"10873","NA",173
"10874","PP",17
"10875","DM",58
"10876","DM",52
"10877","PF",8
"10878","DM",40
"10879","DS",120
"10880","DM",44
"10881","DM",44
"10882","DM",37
"10883","DM",40
"10884","DM",40
"10885","DM",35
"10886","PF",7
"10887","DM",49
"10888","PP",14
"10889","DM",55
"10890","PP",17
"10891","PF",10
"10892","DS",114
"10893","PP",18
"10894","OL",31
"10895","OT",23
"10896","NA",135
"10897","DO",43
"10898","DM",47
"10899","PF",6
"10900","DM",40
"10901","OL",23
"10902","DO",24
"10903","DM",43
"10904","PF",6
"10905","DM",50
"10906","DM",42
"10907","DM",44
"10908","OL",24
"10909","RM",10
"10910","OL",18
"10911","RM",13
"10912","DM",47
"10913","PP",15
"10914","DM",45
"10915","NA",158
"10916","OT",25
"10917","DM",43
"10918","OL",21
"10919","DM",39
"10920","DM",44
"10921","DM",37
"10922","PF",8
"10923","DS",120
"10924","DM",39
"10925","DM",38
"10926","DM",39
"10927","DM",39
"10928","DM",46
"10929","DM",41
"10930","DM",44
"10931","PF",8
"10932","DO",60
"10933","DM",48
"10934","DM",38
"10935","DM",40
"10936","DM",39
"10937","DM",44
"10938","DM",50
"10939","DM",39
"10940","RM",10
"10941","NA",167
"10942","DM",44
"10943","RM",11
"10944","DM",42
"10945","DS",125
"10946","DM",44
"10947","DM",43
"10948","DM",51
"10949","DM",55
"10950","OL",25
"10951","DM",45
"10952","DM",44
"10953","DM",35
"10954","PF",7
"10955","DS",117
"10956","RM",11
"10957","PE",23
"10958","DO",57
"10959","DM",47
"10960","DM",46
"10961","RM",11
"10962","NA",170
"10963","NA",233
"10964","DM",46
"10965","DM",38
"10966","DS",129
"10967","DM",44
"10968","DM",46
"10969","DM",44
"10970","DM",53
"10971","DM",40
"10972","DM",54
"10973","DM",48
"10974","OL",28
"10975","DM",48
"10976","DS",127
"10977","RM",10
"10978","DM",51
"10979","PF",8
"10980","DM",41
"10981","DO",50
"10982","DM",46
"10983","DM",46
"10984","DM",42
"10985","DM",39
"10986","PP",16
"10987","DM",47
"10988","DS",120
"10989","DM",51
"10990","DM",50
"10991","OL",26
"10992","DM",46
"10993","DM",40
"10994","DM",51
"10995","RM",9
"10996","PF",8
"10997","PF",7
"10998","DO",57
"10999","RM",10
"11000","OT",26
"11001","PF",9
"11002","DM",42
"11003","DM",45
"11004","DM",48
"11005","PP",19
"11006","DM",50
"11007","DM",25
"11008","DM",56
"11009","DM",43
"11010","DM",47
"11011","DM",23
"11012","DM",49
"11013","PE",13
"11014","DM",42
"11015","DM",51
"11016","DM",44
"11017","DM",47
"11018","DM",42
"11019","DM",44
"11020","DM",45
"11021","DM",53
"11022","DS",126
"11023","DM",44
"11024","DM",43
"11025","DM",48
"11026","DM",48
"11027","DM",45
"11028","DM",49
"11029","DM",50
"11030","DM",51
"11031","DM",52
"11032","PP",22
"11033","DM",47
"11034","OT",26
"11035","DM",58
"11036","DM",40
"11037","DM",44
"11038","DS",130
"11039","PF",10
"11040","DM",34
"11041","DO",54
"11042","DM",50
"11043","PP",16
"11044","DM",46
"11045","DM",51
"11046","DM",39
"11047","PP",23
"11048","PP",16
"11049","DM",54
"11050","PP",20
"11051","RM",11
"11052","DM",52
"11053","DM",52
"11054","DM",44
"11055","DM",33
"11056","DM",58
"11057","DM",36
"11058","PP",19
"11059","PP",19
"11060","DS",112
"11061","DS",84
"11062","DM",55
"11063","DM",41
"11064","DM",47
"11065","DO",49
"11066","DO",34
"11067","DM",26
"11068","DM",59
"11069","DO",43
"11070","OT",27
"11071","DM",47
"11072","OT",21
"11073","OL",24
"11074","OT",17
"11075","DM",27
"11076","DM",47
"11077","DM",44
"11078","DM",22
"11079","DM",44
"11080","DM",48
"11081","DM",50
"11082","DM",52
"11083","PP",21
"11084","DM",53
"11085","PF",7
"11086","PE",23
"11087","DS",66
"11088","DS",112
"11089","DS",70
"11090","DM",50
"11091","PP",19
"11092","DM",52
"11093","DM",25
"11094","DO",38
"11095","DM",33
"11096","DM",50
"11097","OL",29
"11098","DM",45
"11099","DM",29
"11100","DM",51
"11101","DM",49
"11102","DM",33
"11103","PP",15
"11104","DM",30
"11105","DM",48
"11106","DM",51
"11107","PP",15
"11108","DM",51
